"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Datenschutz","SVO_demo_choice","1_SVO_choice","1_SVO_time_First Click","1_SVO_time_Last Click","1_SVO_time_Page Submit","1_SVO_time_Click Count","2_SVO_choice","2_SVO_time_First Click","2_SVO_time_Last Click","2_SVO_time_Page Submit","2_SVO_time_Click Count","3_SVO_choice","3_SVO_time_First Click","3_SVO_time_Last Click","3_SVO_time_Page Submit","3_SVO_time_Click Count","4_SVO_choice","4_SVO_time_First Click","4_SVO_time_Last Click","4_SVO_time_Page Submit","4_SVO_time_Click Count","5_SVO_choice","5_SVO_time_First Click","5_SVO_time_Last Click","5_SVO_time_Page Submit","5_SVO_time_Click Count","6_SVO_choice","6_SVO_time_First Click","6_SVO_time_Last Click","6_SVO_time_Page Submit","6_SVO_time_Click Count","7_SVO_choice","7_SVO_time_First Click","7_SVO_time_Last Click","7_SVO_time_Page Submit","7_SVO_time_Click Count","8_SVO_choice","8_SVO_time_First Click","8_SVO_time_Last Click","8_SVO_time_Page Submit","8_SVO_time_Click Count","9_SVO_choice","9_SVO_time_First Click","9_SVO_time_Last Click","9_SVO_time_Page Submit","9_SVO_time_Click Count","10_SVO_choice","10_SVO_time_First Click","10_SVO_time_Last Click","10_SVO_time_Page Submit","10_SVO_time_Click Count","11_SVO_choice","11_SVO_time_First Click","11_SVO_time_Last Click","11_SVO_time_Page Submit","11_SVO_time_Click Count","12_SVO_choice","12_SVO_time_First Click","12_SVO_time_Last Click","12_SVO_time_Page Submit","12_SVO_time_Click Count","13_SVO_choice","13_SVO_time_First Click","13_SVO_time_Last Click","13_SVO_time_Page Submit","13_SVO_time_Click Count","14_SVO_choice","14_SVO_time_First Click","14_SVO_time_Last Click","14_SVO_time_Page Submit","14_SVO_time_Click Count","15_SVO_choice","15_SVO_time_First Click","15_SVO_time_Last Click","15_SVO_time_Page Submit","15_SVO_time_Click Count","16_SVO_choice","16_SVO_time_First Click","16_SVO_time_Last Click","16_SVO_time_Page Submit","16_SVO_time_Click Count","17_SVO_choice","17_SVO_time_First Click","17_SVO_time_Last Click","17_SVO_time_Page Submit","17_SVO_time_Click Count","18_SVO_choice","18_SVO_time_First Click","18_SVO_time_Last Click","18_SVO_time_Page Submit","18_SVO_time_Click Count","19_SVO_choice","19_SVO_time_First Click","19_SVO_time_Last Click","19_SVO_time_Page Submit","19_SVO_time_Click Count","20_SVO_choice","20_SVO_time_First Click","20_SVO_time_Last Click","20_SVO_time_Page Submit","20_SVO_time_Click Count","21_SVO_choice","21_SVO_time_First Click","21_SVO_time_Last Click","21_SVO_time_Page Submit","21_SVO_time_Click Count","22_SVO_choice","22_SVO_time_First Click","22_SVO_time_Last Click","22_SVO_time_Page Submit","22_SVO_time_Click Count","23_SVO_choice","23_SVO_time_First Click","23_SVO_time_Last Click","23_SVO_time_Page Submit","23_SVO_time_Click Count","24_SVO_choice","24_SVO_time_First Click","24_SVO_time_Last Click","24_SVO_time_Page Submit","24_SVO_time_Click Count","Sex","Age","Pres_Orig","Loop_count","Pres_Orig_1","Pres_Orig_2","Pres_Orig_3","Pres_Orig_4","Pres_Orig_5","Pres_Orig_6","Pres_Orig_7","Pres_Orig_8","Pres_Orig_9","Pres_Orig_10","Pres_Orig_11","Pres_Orig_12","Pres_Orig_13","Pres_Orig_14","Pres_Orig_15","Pres_Orig_16","Pres_Orig_17","Pres_Orig_18","Pres_Orig_19","Pres_Orig_20","Pres_Orig_21","Pres_Orig_22","Pres_Orig_23","Pres_Orig_24","Trial_1","Trial_2","Trial_3","Trial_4","Trial_5","Trial_6","Trial_7","Trial_8","Trial_9","Trial_10","Trial_11","Trial_12","Trial_13","Trial_14","Trial_15","Trial_16","Trial_17","Trial_18","Trial_19","Trial_20","Trial_21","Trial_22","Trial_23","Trial_24","DeviceIdentifier"
"100","2021-07-16 20:47:36","2021-07-16 20:54:06","IP Address","100","389","True","2021-07-16 20:54:06","R_1hYZoByCNYjwloL","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","3.876","3.876","4.88","1","Linke Option","10.259","10.259","11.511","1","Rechte Option","11.128","11.128","12.284","1","Linke Option","9.69","9.69","10.906","1","Linke Option","10.944","10.944","12.385","1","Rechte Option","4.038","4.038","4.944","1","Rechte Option","6.385","6.385","7.558","1","Rechte Option","6.094","6.094","7.721","1","Rechte Option","3.872","3.872","4.824","1","Linke Option","13.495","13.495","14.631","1","Rechte Option","4.487","4.487","5.687","1","Rechte Option","4.723","4.723","5.626","1","Linke Option","4.679","4.679","5.926","1","Rechte Option","6.17","6.17","7.036","1","Rechte Option","10.17","10.17","11.458","1","Rechte Option","4.995","4.995","6.552","1","Linke Option","7.114","7.114","8.717","1","Rechte Option","6.606","6.606","7.746","1","Linke Option","6.85","6.85","7.966","1","Rechte Option","5.035","5.035","7.052","1","Rechte Option","6.244","6.244","7.316","1","Rechte Option","4.64","4.64","5.711","1","Linke Option","6.271","6.271","7.185","1","Linke Option","4.961","4.961","6.339","1","weiblich","23","1","24","1","0","1","1","1","1","1","0","0","1","0","1","0","0","1","1","1","0","0","0","1","1","0","1","5","2","18","23","22","8","4","11","9","7","13","14","10","3","19","24","6","21","17","1","20","16","15","12","NA"
"101","2021-07-16 21:06:12","2021-07-16 21:10:42","IP Address","100","270","True","2021-07-16 21:10:42","R_2wHXs6kwCZupBoF","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","2.297","2.297","3.125","1","Rechte Option","1.838","1.838","2.668","1","Rechte Option","7.918","7.918","9.155","1","Rechte Option","3.392","3.392","4.242","1","Rechte Option","2.717","2.717","3.69","1","Rechte Option","2.867","2.867","3.778","1","Linke Option","2.39","2.39","3.327","1","Linke Option","10.56","10.56","12.116","1","Linke Option","2.727","2.727","4.095","1","Rechte Option","3.63","3.63","6.617","1","Linke Option","2.065","2.065","2.959","1","Rechte Option","3.733","3.733","4.566","1","Linke Option","2.053","2.053","3.038","1","Linke Option","2.038","2.038","2.957","1","Linke Option","2.802","2.802","4.008","1","Rechte Option","4.819","4.819","6.101","1","Linke Option","2.719","2.719","4.974","1","Rechte Option","2.443","2.443","3.352","1","Linke Option","3.346","3.346","4.458","1","Linke Option","4.294","4.294","5.343","1","Linke Option","4.56","4.56","5.508","1","Linke Option","5.346","5.346","6.457","1","Rechte Option","2.098","2.098","3.14","1","Linke Option","1.999","1.999","2.959","1","männlich","29","1","24","1","0","0","0","1","1","1","1","1","0","0","0","1","1","0","0","1","1","0","0","1","1","1","1","14","21","1","19","3","4","10","20","9","7","12","16","24","22","5","8","11","23","17","2","6","18","15","13","NA"
"102","2021-07-16 21:49:09","2021-07-16 21:52:37","IP Address","100","207","True","2021-07-16 21:52:37","R_qOXZ4BD5SECiPEB","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","2.226","2.226","3.003","1","Linke Option","1.896","1.896","2.72","1","Linke Option","1.362","3.186","3.977","3","Linke Option","2.921","2.921","4.301","1","Rechte Option","9.3","9.3","10.124","1","Linke Option","6.199","6.199","7.12","1","Rechte Option","2.791","2.791","3.66","1","Linke Option","2.423","3.271","3.585","2","Rechte Option","1.419","1.419","2.058","1","Linke Option","4.399","4.399","5.488","1","Rechte Option","1.679","1.679","2.277","1","Linke Option","5.627","5.627","7.811","1","Linke Option","1.831","1.831","2.574","1","Linke Option","2.446","2.446","3.224","1","Linke Option","1.977","2.552","3.281","2","Linke Option","3.175","3.175","3.829","1","Rechte Option","3.811","5.226","6.788","2","Linke Option","2.555","2.555","5.173","1","Linke Option","2.043","2.923","3.756","2","Linke Option","4.534","4.534","5.712","1","Linke Option","4.087","4.087","4.957","1","Rechte Option","2.918","2.918","3.545","1","Rechte Option","2.963","3.547","3.93","2","Linke Option","3.472","3.472","4.256","1","männlich","28","0","24","1","0","0","0","0","1","0","1","1","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0","10","8","16","22","5","18","9","21","15","2","17","1","19","3","13","23","24","4","14","11","7","12","20","6","NA"
"103","2021-07-16 21:50:21","2021-07-16 21:55:11","IP Address","100","290","True","2021-07-16 21:55:11","R_3J354j0FSyP4qAy","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","1.713","1.713","2.929","1","Linke Option","1.647","2.263","2.291","2","Linke Option","1.718","1.718","3.118","1","Linke Option","1.135","1.135","1.703","1","Linke Option","3.227","4.676","4.705","2","Linke Option","3.119","3.119","3.817","1","Rechte Option","2.173","2.173","3.71","1","Rechte Option","2.475","3.234","3.746","2","Linke Option","1.801","1.801","4.12","1","Linke Option","1.068","1.068","1.603","1","Linke Option","1.393","1.393","2.21","1","Rechte Option","1.731","1.731","2.634","1","Linke Option","1.578","1.578","2.597","1","Linke Option","1.915","2.909","2.934","3","Rechte Option","1.41","1.41","2.195","1","Rechte Option","4.745","4.745","6.178","1","Rechte Option","1.959","1.959","3.05","1","Linke Option","2.063","2.063","3.084","1","Linke Option","1.779","1.779","5.29","1","Rechte Option","7.226","7.226","9.566","1","Rechte Option","1.322","1.322","1.916","1","Linke Option","2.541","2.541","3.673","1","Rechte Option","1.049","1.049","1.481","1","Rechte Option","2.622","2.622","5.259","1","männlich","20","1","24","1","1","0","1","0","1","0","0","0","1","0","0","1","1","1","1","1","1","1","1","0","0","1","1","14","6","24","21","16","5","10","12","15","19","23","7","22","17","13","1","9","11","4","2","18","8","20","3","NA"
"104","2021-07-16 21:44:56","2021-07-16 21:55:27","IP Address","100","631","True","2021-07-16 21:55:27","R_3imo5SIsGTFkaqD","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","5.037","5.037","8.36","1","Linke Option","32.87","32.87","33.879","1","Rechte Option","4.422","4.422","6.045","1","Linke Option","29.548","29.548","30.597","1","Rechte Option","36.03","36.03","36.697","1","Rechte Option","5.845","5.845","6.791","1","Rechte Option","2.824","2.824","4.012","1","Rechte Option","120.996","120.996","121.932","1","Rechte Option","5.569","5.569","6.7","1","Rechte Option","10.426","10.426","11.11","1","Rechte Option","7.553","7.553","8.873","1","Rechte Option","4.798","4.798","6.094","1","Linke Option","32.985","32.985","34.117","1","Rechte Option","17.06","17.06","17.668","1","Rechte Option","4.875","4.875","6.332","1","Linke Option","12.714","12.714","14.065","1","Linke Option","7.592","7.592","9.224","1","Linke Option","6.574","7.286","8.662","2","Rechte Option","4.288","4.288","6.41","1","Rechte Option","4.813","4.813","6.213","1","Rechte Option","5.573","5.573","7.088","1","Rechte Option","8.122","8.122","10.008","1","Rechte Option","5.04","5.04","6.63","1","Linke Option","5.219","5.219","7.312","1","männlich","25","1","24","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","1","1","0","0","1","0","1","1","8","13","2","14","12","7","18","22","16","10","1","19","11","15","23","20","24","6","3","17","4","21","9","5","NA"
"105","2021-07-16 21:54:05","2021-07-16 22:00:07","IP Address","100","361","True","2021-07-16 22:00:07","R_1LMvzbyNL7bzfQ4","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","3.772","3.772","6.005","1","Rechte Option","4.468","4.468","6.078","1","Linke Option","5.335","5.335","7.47","1","Linke Option","7.02","7.02","10.156","1","Rechte Option","9.421","9.421","10.763","1","Rechte Option","5.754","5.754","7.137","1","Rechte Option","3.381","3.381","5.611","1","Linke Option","5.998","5.998","7.391","1","Rechte Option","3.751","3.751","5.176","1","Rechte Option","4.03","4.03","5.04","1","Rechte Option","3.222","3.222","4.517","1","Rechte Option","4.042","4.042","5.188","1","Linke Option","2.777","6.67","8.268","2","Linke Option","9.081","9.081","10.763","1","Rechte Option","4.603","4.603","5.859","1","Linke Option","5.654","5.654","7.104","1","Linke Option","5.737","5.737","7.686","1","Rechte Option","8.538","8.538","10.269","1","Linke Option","3.643","3.643","4.938","1","Rechte Option","8.415","8.415","9.967","1","Rechte Option","3.84","3.84","5.061","1","Linke Option","5.134","5.134","7.354","1","Rechte Option","3.936","3.936","5.138","1","Linke Option","6.098","6.098","7.927","1","weiblich","23","1","24","1","1","0","1","0","1","0","1","1","0","0","1","0","0","1","1","0","1","1","0","0","1","0","1","10","20","6","5","8","7","22","4","14","17","21","3","9","2","18","11","16","1","19","24","12","23","13","15","NA"
"106","2021-07-16 22:26:51","2021-07-16 22:37:54","IP Address","100","663","True","2021-07-16 22:37:54","R_3HBLV2NRiK8kg6J","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","7.677","7.677","17.74","1","Rechte Option","6.646","13.442","14.174","3","Linke Option","9.926","9.926","15.975","1","Rechte Option","14.517","14.517","19.5","1","Rechte Option","10.217","10.217","11.158","1","Linke Option","7.452","7.452","8.637","1","Linke Option","6.176","6.176","7.045","1","Linke Option","15.093","37.701","38.454","2","Rechte Option","10.497","10.497","18.918","1","Rechte Option","15.175","15.175","15.835","1","Rechte Option","34.753","34.753","36.254","1","Rechte Option","26.931","26.931","27.912","1","Linke Option","6.101","6.101","6.857","1","Rechte Option","14.38","14.38","15.965","1","Rechte Option","20.226","21.297","26.97","3","Linke Option","8.097","8.541","10.396","2","Rechte Option","5.674","5.674","6.558","1","Rechte Option","13.373","13.373","15.146","1","Linke Option","13.109","13.109","19.95","1","Rechte Option","5.305","5.305","9.117","1","Linke Option","3.978","3.978","6.03","1","Rechte Option","11.138","11.138","13.362","1","Rechte Option","5.128","8.835","10.244","2","Linke Option","10.139","16.72","20.763","4","männlich","21","0","24","0","1","0","1","1","0","0","1","1","0","1","0","0","1","1","0","1","1","1","0","1","0","1","0","8","24","5","21","4","6","12","2","16","1","3","14","15","13","19","20","10","11","9","18","23","17","22","7","NA"
"107","2021-07-16 23:22:52","2021-07-16 23:28:02","IP Address","100","310","True","2021-07-16 23:28:02","R_XAMjnKJvRA4uyhX","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","3.987","3.987","4.901","1","Rechte Option","6.065","6.065","7.4","1","Linke Option","6.184","6.184","7.96","1","Linke Option","4.739","4.739","6.214","1","Rechte Option","13.897","13.897","14.778","1","Linke Option","4.926","4.926","6.028","1","Rechte Option","3.637","3.637","4.697","1","Rechte Option","6.03","6.03","7.123","1","Linke Option","4.986","4.986","6.185","1","Linke Option","5.266","5.266","6.649","1","Linke Option","6.874","6.874","8.312","1","Rechte Option","5.775","5.775","7.792","1","Rechte Option","3.29","3.29","4.172","1","Linke Option","8.147","8.147","9.18","1","Linke Option","4.729","4.729","6.315","1","Linke Option","3.986","3.986","5.753","1","Linke Option","4.063","4.063","5.366","1","Rechte Option","5.984","5.984","7.041","1","Linke Option","3.267","4.386","6.021","2","Linke Option","4.342","4.342","5.437","1","Linke Option","7.012","7.012","8.077","1","Rechte Option","3.246","3.246","4.289","1","Linke Option","2.885","2.885","4.072","1","Linke Option","7.681","7.681","8.716","1","weiblich","21","1","24","0","1","1","1","1","0","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","1","8","11","2","22","13","10","7","1","5","3","18","17","20","24","15","19","14","4","23","9","12","16","21","6","NA"
"108","2021-07-16 23:37:33","2021-07-16 23:44:46","IP Address","100","432","True","2021-07-16 23:44:46","R_3Mt9sXi5WZCpaO7","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","2.171","2.171","3.96","1","Linke Option","2.642","2.642","3.426","1","Rechte Option","2.566","2.566","3.418","1","Rechte Option","5.582","5.582","6.381","1","Linke Option","5.914","5.914","6.772","1","Linke Option","2.482","2.482","3.408","1","Rechte Option","1.923","2.555","5.63","2","Linke Option","2.297","2.297","5.602","1","Rechte Option","2.464","3.703","4.368","2","Linke Option","4.521","4.521","6.184","1","Rechte Option","3.468","3.468","6.142","1","Rechte Option","3.007","3.007","3.833","1","Linke Option","1.888","1.888","2.646","1","Linke Option","29.901","31.338","32.049","2","Linke Option","5.794","5.794","7.483","1","Linke Option","2.201","4.114","4.688","2","Linke Option","4.022","4.022","5.123","1","Linke Option","5.527","5.527","6.468","1","Linke Option","4.059","4.059","4.926","1","Linke Option","3.552","5.49","19.545","2","Rechte Option","4.036","4.036","4.799","1","Linke Option","2.011","2.011","2.802","1","Rechte Option","4.071","4.071","5.513","1","Rechte Option","5.49","5.49","6.127","1","männlich","27","1","24","0","0","1","0","1","1","1","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","1","18","7","2","3","4","21","23","15","22","6","1","12","19","24","13","10","16","8","20","9","14","17","11","5","NA"
"109","2021-07-16 23:42:46","2021-07-16 23:48:33","IP Address","100","347","True","2021-07-16 23:48:34","R_RDmdOLh9XmTWLYd","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","1.643","1.643","2.479","1","Rechte Option","3.576","3.576","4.799","1","Linke Option","1.995","1.995","3.608","1","Linke Option","3.212","3.212","6.712","1","Linke Option","2.111","2.111","4.412","1","Linke Option","1.925","1.925","2.994","1","Linke Option","2.548","2.548","3.617","1","Rechte Option","2.528","2.528","3.285","1","Rechte Option","3.198","3.198","4.715","1","Rechte Option","2.148","2.148","3.377","1","Linke Option","1.566","1.566","2.932","1","Linke Option","3.23","3.23","4.891","1","Rechte Option","1.972","1.972","3.697","1","Rechte Option","2.555","2.555","3.353","1","Linke Option","4.924","4.924","6.241","1","Linke Option","2.063","2.063","3.38","1","Rechte Option","1.999","1.999","3.444","1","Linke Option","1.81","1.81","3.11","1","Linke Option","1.86","1.86","3.025","1","Rechte Option","2.317","2.317","3.186","1","Rechte Option","2.2","2.2","3.674","1","Rechte Option","4.506","4.506","5.536","1","Linke Option","2.534","2.534","4.931","1","Linke Option","1.975","1.975","2.997","1","weiblich","24","0","24","0","1","1","0","0","0","1","1","1","0","0","0","1","1","0","0","0","1","1","1","1","0","0","0","20","1","2","22","7","6","12","17","16","11","21","14","18","10","5","15","24","23","3","13","19","9","4","8","NA"
"110","2021-07-17 00:36:03","2021-07-17 00:51:00","IP Address","100","896","True","2021-07-17 00:51:01","R_3R2DKQbpTvm03MO","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","11.724","11.724","13.285","1","Rechte Option","14.29","14.29","15.727","1","Rechte Option","10.57","10.57","11.973","1","Rechte Option","14.163","14.163","16.154","1","Rechte Option","10.016","10.016","11.647","1","Linke Option","31.977","31.977","34.545","1","Linke Option","8.743","8.743","10.522","1","Rechte Option","23.845","23.845","41.173","1","Rechte Option","12.36","12.36","13.752","1","Rechte Option","9.225","9.225","10.424","1","Linke Option","7.579","7.579","10.57","1","Linke Option","33.797","33.797","36.113","1","Rechte Option","13.437","13.437","14.78","1","Linke Option","16.487","16.487","18.198","1","Linke Option","23.905","23.905","25.618","1","Rechte Option","12.807","12.807","14.369","1","Linke Option","9.254","9.254","33.562","1","Rechte Option","17.898","17.898","19.484","1","Rechte Option","22.842","22.842","24.699","1","Linke Option","19.015","19.015","24.081","1","Rechte Option","8.935","8.935","11.034","1","Rechte Option","5.392","5.392","7.803","1","Linke Option","11.173","11.173","13.131","1","Linke Option","13.904","13.904","18.507","1","weiblich","52","0","24","0","1","0","1","1","1","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","1","0","23","17","7","16","18","1","3","21","12","8","20","11","22","6","24","19","5","15","14","9","2","4","13","10","NA"
"111","2021-07-17 01:57:33","2021-07-17 02:03:49","IP Address","100","376","True","2021-07-17 02:03:49","R_3HoHZAi9iEnuBxg","anonymous","DE","Ich stimme zu","Linke Option","Rechte Option","1.487","5.104","6.135","2","Linke Option","1.641","4.053","5.124","2","Rechte Option","1.843","3.689","4.701","2","Rechte Option","2.021","3.75","4.722","2","Rechte Option","1.81","5.306","7.149","2","Rechte Option","4.065","8.301","9.494","2","Linke Option","2.179","4.996","6.227","2","Linke Option","1.687","9.283","10.421","2","Rechte Option","1.612","3.396","5.354","2","Linke Option","1.798","3.652","4.919","2","Rechte Option","1.725","4.501","5.617","2","Linke Option","1.768","4.971","6.066","2","Rechte Option","2.179","6.141","7.108","3","Linke Option","1.904","4.342","5.385","2","Linke Option","2.081","3.746","4.871","2","Linke Option","2.136","4.954","6.382","2","Linke Option","1.776","12.428","13.675","2","Rechte Option","1.589","6.455","7.603","2","Linke Option","3.344","8.389","9.997","2","Linke Option","2.313","8.048","9.596","4","Linke Option","1.485","4.34","5.557","2","Linke Option","1.808","4.767","7.035","2","Linke Option","2.008","7.462","9.136","2","Linke Option","1.683","11.153","12.292","3","weiblich","32","0","24","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","1","1","1","0","0","14","10","19","21","8","2","4","22","9","18","11","17","23","16","24","6","20","13","1","5","7","12","3","15","NA"
"112","2021-07-17 06:57:29","2021-07-17 07:04:39","IP Address","100","429","True","2021-07-17 07:04:40","R_2SBouTE8G2ZVXL8","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","6.924","6.924","7.917","1","Rechte Option","2.72","2.72","4.687","1","Rechte Option","6.226","6.226","7.394","1","Rechte Option","6.318","6.318","7.403","1","Linke Option","3.243","3.243","4.711","1","Linke Option","7.591","7.591","11.471","1","Linke Option","6.392","6.392","8.382","1","Rechte Option","6.358","6.358","7.172","1","Linke Option","4.987","4.987","6.378","1","Linke Option","12.521","13.392","13.872","2","Linke Option","6.472","6.472","8.507","1","Linke Option","6.589","6.589","8.005","1","Linke Option","2.64","4.497","5.415","2","Linke Option","4.547","4.547","9.675","1","Rechte Option","3.02","3.02","4.5","1","Rechte Option","4.336","4.336","5.628","1","Rechte Option","11.638","14.685","20.233","2","Linke Option","4.197","4.197","5.142","1","Rechte Option","6.485","6.485","7.507","1","Rechte Option","4.894","4.894","5.565","1","Rechte Option","5.287","5.287","6.194","1","Rechte Option","4.669","4.669","7.547","1","Rechte Option","6.281","6.281","7.438","1","Linke Option","3.431","6.001","7.042","2","männlich","37","1","24","0","1","0","1","1","1","1","1","0","0","0","1","1","1","1","0","0","1","1","1","0","0","0","1","14","3","17","5","19","1","22","9","7","4","24","12","18","2","13","15","11","6","16","8","23","20","10","21","NA"
"113","2021-07-17 07:55:34","2021-07-17 08:01:59","IP Address","100","384","True","2021-07-17 08:02:00","R_3kc6oOL12ZfJyH6","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","3.865","3.865","7.16","1","Rechte Option","4.395","7.701","9.082","5","Rechte Option","5.282","5.282","8.801","1","Linke Option","4.842","4.842","6.509","1","Linke Option","15.191","15.191","16.352","1","Rechte Option","4.205","4.205","5.523","1","Linke Option","4.7","4.7","6.625","1","Linke Option","6.173","6.173","9.61","1","Rechte Option","3.585","3.585","4.846","1","Linke Option","8.339","8.339","11.345","1","Linke Option","3.549","3.549","6.052","1","Linke Option","3.948","3.948","5.579","1","Rechte Option","3.123","3.123","3.821","1","Linke Option","5.037","5.037","5.987","1","Linke Option","12.935","12.935","15.804","1","Rechte Option","6.99","6.99","7.789","1","Linke Option","5.908","6.498","9.204","2","Rechte Option","7.019","7.019","14.929","1","Linke Option","7.141","7.141","8.576","1","Rechte Option","10.522","10.522","11.762","1","Rechte Option","4.635","4.635","5.709","1","Linke Option","8.318","8.318","10.154","1","Linke Option","3.294","3.294","8.196","1","Linke Option","7.445","7.445","11.805","1","männlich","28","0","24","1","1","0","0","1","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","1","0","0","4","3","24","19","13","9","8","1","10","7","15","20","21","23","16","12","18","2","22","14","6","17","5","11","NA"
"114","2021-07-17 08:30:39","2021-07-17 08:36:27","IP Address","100","348","True","2021-07-17 08:36:28","R_1kS3tnAR2EbcajF","anonymous","DE","Ich stimme zu","Rechte Option","Rechte Option","6.149","6.149","7.59","1","Linke Option","6.13","6.13","7.443","1","Linke Option","4.282","4.282","5.724","1","Rechte Option","4.384","4.384","5.58","1","Rechte Option","9.978","9.978","11.488","1","Rechte Option","6.393","6.393","8.002","1","Linke Option","4.925","4.925","6.487","1","Rechte Option","8.519","8.519","12.629","1","Rechte Option","3.16","3.16","4.235","1","Linke Option","5.55","5.55","7.19","1","Rechte Option","5.484","5.484","7.097","1","Rechte Option","6.319","6.319","7.659","1","Linke Option","2.939","4.903","6.628","2","Rechte Option","3.807","3.807","8.332","1","Linke Option","4.244","5.031","6.279","2","Linke Option","4.925","4.925","6.866","1","Linke Option","5.369","5.369","6.784","1","Rechte Option","4.791","4.791","6.427","1","Linke Option","5.854","5.854","7.372","1","Rechte Option","4.121","4.121","6.721","1","Rechte Option","3.098","3.098","4.81","1","Rechte Option","3.742","3.742","5.658","1","Rechte Option","3.541","3.541","4.953","1","Rechte Option","5.082","5.082","6.101","1","weiblich","20","1","24","0","1","0","1","1","1","0","1","0","1","0","1","1","0","1","0","1","0","1","1","1","1","1","1","4","8","2","19","17","5","3","1","16","13","11","9","23","7","14","18","24","15","21","6","22","12","10","20","NA"
"115","2021-07-17 09:09:45","2021-07-17 09:20:51","IP Address","100","666","True","2021-07-17 09:20:52","R_SDix5DQdmkQjbJT","anonymous","DE","Ich stimme zu","Linke Option","Linke Option","7.196","7.196","8.807","1","Rechte Option","7.089","7.089","8.682","1","Linke Option","4.34","4.34","5.761","1","Linke Option","4.742","4.742","6.115","1","Rechte Option","4.805","4.805","10.274","1","Rechte Option","4.142","4.142","5.073","1","Linke Option","7.585","7.585","9.05","1","Linke Option","9.957","9.957","11.438","1","Linke Option","5.255","5.255","10.084","1","Rechte Option","5.888","5.888","7.695","1","Linke Option","3.272","3.272","4.369","1","Rechte Option","6.534","6.534","7.828","1","Rechte Option","4.497","4.497","5.931","1","Rechte Option","5.276","5.276","6.916","1","Linke Option","5.862","5.862","7.449","1","Linke Option","5.137","5.137","7.125","1","Rechte Option","4.288","4.288","17.357","1","Rechte Option","3.522","3.522","6.37","1","Rechte Option","3.707","3.707","5.466","1","Linke Option","6.194","6.194","8.299","1","Rechte Option","10.625","10.625","11.579","1","Linke Option","4.111","4.111","6.61","1","Linke Option","3.804","3.804","5.821","1","Linke Option","5.512","5.512","13.417","1","weiblich","22","0","24","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","15","10","11","18","19","9","21","12","4","3","7","2","23","17","5","24","6","8","13","16","1","22","20","14","NA"
"116","2021-07-17 09:11:43","2021-07-17 09:21:24","IP Address","100","581","True","2021-07-17 09:21:24","R_xsjUYdrWjOij3CF","anonymous","DE","Ich stimme zu","Rechte Option","Linke Option","125.386","125.386","126.605","1","Rechte Option","7.92","7.92","9.295","1","Rechte Option","3.311","3.311","5.174","1","Linke Option","4.853","7.017","7.626","3","Rechte Option","5.903","10.264","11.428","3","Rechte Option","6.018","6.018","7.501","1","Linke Option","3.841","3.841","5.014","1","Rechte Option","3.669","3.669","5.273","1","Linke Option","4.535","4.535","5.977","1","Rechte Option","4.682","4.682","6.073","1","Linke Option","3.689","3.689","4.774","1","Linke Option","3.201","3.201","4.467","1","Rechte Option","3.29","3.29","9.583","1","Linke Option","5.823","5.823","7.291","1","Rechte Option","3.395","3.395","4.782","1","Rechte Option","5.053","5.053","6.026","1","Rechte Option","5.079","5.079","6.847","1","Linke Option","4.448","4.448","5.687","1","Linke Option","4.707","4.707","5.889","1","Linke Option","4.936","4.936","6.065","1","Rechte Option","4.924","4.924","5.884","1","Linke Option","3.916","3.916","5.322","1","Rechte Option","5.412","5.412","6.347","1","Linke Option","2.593","2.593","4.332","1","weiblich","28","0","24","0","0","1","0","1","0","1","0","1","0","1","0","0","1","0","1","0","1","0","0","1","1","1","0","4","1","24","19","17","21","10","20","5","2","16","9","23","7","22","14","15","3","11","6","8","12","13","18","NA"
